annual_meeting_id,contact_id,program_id,attended,rating,feedback_comment
AM-2025,P00049,PGM2025-02,True,5,Loved the case study.
AM-2025,P00224,PGM2025-02,True,5,More examples needed.
AM-2025,P00224,PGM2025-08,True,2,Loved the practical templates.
AM-2025,P00224,PGM2025-22,True,5,More examples needed.
AM-2025,P00224,PGM2025-14,True,4,
AM-2025,P00224,PGM2025-04,True,5,Great insights on AI.
AM-2025,P00224,PGM2025-05,True,4,Loved the case study.
AM-2025,P00224,PGM2025-12,True,5,Loved the case study.
AM-2025,P00224,PGM2025-03,True,4,Loved the practical templates.
AM-2025,P00252,PGM2025-20,True,3,Great insights on AI.
AM-2025,P00252,PGM2025-03,True,5,Loved the practical templates.
AM-2025,P00252,PGM2025-19,True,3,Excellent peer discussion.
AM-2025,P00252,PGM2025-02,True,2,Speaker was excellent.
AM-2025,P00252,PGM2025-04,True,3,Strong speakers.
AM-2025,P00252,PGM2025-12,True,3,Great insights on AI.
AM-2025,P00252,PGM2025-07,True,4,Loved the case study.
AM-2025,P00252,PGM2025-13,True,4,More examples needed.
AM-2025,P00252,PGM2025-15,True,2,Useful benchmarks for my team.
AM-2025,P00241,PGM2025-12,True,4,Loved the case study.
AM-2025,P00241,PGM2025-14,True,5,Great insights on AI.
AM-2025,P00241,PGM2025-05,True,2,Loved the case study.
AM-2025,P00241,PGM2025-22,True,4,Great insights on policy.
AM-2025,P00241,PGM2025-03,True,5,Too salesy.
AM-2025,P00241,PGM2025-06,True,3,Great insights on policy.
AM-2025,P00241,PGM2025-15,True,1,Very practical.
AM-2025,P00241,PGM2025-18,True,4,More examples needed.
AM-2025,P00193,PGM2025-04,True,4,More time for Q&A please.
AM-2025,P00193,PGM2025-05,True,4,Good moderation.
AM-2025,P00193,PGM2025-17,True,1,Great insights on AI.
AM-2025,P00193,PGM2025-07,True,4,More examples needed.
AM-2025,P00193,PGM2025-19,True,4,Good moderation.
AM-2025,P00193,PGM2025-20,True,5,Very practical.
AM-2025,P00193,PGM2025-13,True,5,Too salesy.
AM-2025,P00193,PGM2025-10,True,4,More examples needed.
AM-2025,P00193,PGM2025-16,True,5,Great insights on policy.
AM-2025,P00129,PGM2025-16,True,4,Strong speakers.
AM-2025,P00129,PGM2025-17,True,5,More examples needed.
AM-2025,P00129,PGM2025-21,True,5,Great insights on AI.
AM-2025,P00129,PGM2025-14,True,2,Great insights on AI.
AM-2025,P00129,PGM2025-01,True,4,Useful benchmarks for my team.
AM-2025,P00129,PGM2025-04,True,5,More examples needed.
AM-2025,P00129,PGM2025-15,True,5,More time for Q&A please.
AM-2025,P00129,PGM2025-12,True,4,More examples needed.
AM-2024,P00290,PGM2024-11,True,5,Loved the case study.
AM-2024,P00290,PGM2024-07,True,1,Loved the case study.
AM-2024,P00290,PGM2024-22,True,5,Very practical.
AM-2024,P00290,PGM2024-05,True,4,Too salesy.
AM-2024,P00290,PGM2024-03,True,5,Good moderation.
AM-2024,P00290,PGM2024-09,True,5,More time for Q&A please.
AM-2024,P00290,PGM2024-20,True,2,Good moderation.
AM-2024,P00290,PGM2024-06,True,4,
AM-2024,P00290,PGM2024-17,True,4,Great insights on AI.
AM-2024,P00290,PGM2024-13,True,3,Speaker was excellent.
AM-2024,P00170,PGM2024-02,True,2,Would value a deeper dive next time.
AM-2024,P00170,PGM2024-20,True,5,Made me re-think our approach.
AM-2024,P00170,PGM2024-22,True,3,Too salesy.
AM-2024,P00170,PGM2024-09,True,4,
AM-2024,P00170,PGM2024-14,True,2,Too salesy.
AM-2024,P00170,PGM2024-06,True,4,More examples needed.
AM-2024,P00170,PGM2024-10,True,3,Too salesy.
AM-2025,P00146,PGM2025-11,True,5,Speaker was excellent.
AM-2025,P00146,PGM2025-04,True,4,Too salesy.
AM-2025,P00146,PGM2025-06,True,3,Good moderation.
AM-2025,P00146,PGM2025-15,True,5,Great insights on AI.
AM-2025,P00146,PGM2025-09,True,5,Speaker was excellent.
AM-2025,P00146,PGM2025-20,True,3,Loved the case study.
AM-2025,P00146,PGM2025-05,True,4,Speaker was excellent.
AM-2025,P00146,PGM2025-17,True,4,Good moderation.
AM-2025,P00146,PGM2025-10,True,4,More examples needed.
AM-2025,P00146,PGM2025-12,True,5,Too salesy.
AM-2024,P00387,PGM2024-19,True,4,Loved the practical templates.
AM-2024,P00387,PGM2024-15,True,1,Strong speakers.
AM-2024,P00387,PGM2024-14,True,5,Too salesy.
AM-2024,P00387,PGM2024-05,True,5,Good moderation.
AM-2024,P00387,PGM2024-06,True,4,
AM-2024,P00387,PGM2024-02,True,5,Too salesy.
AM-2024,P00387,PGM2024-08,True,3,Strong speakers.
AM-2024,P00060,PGM2024-11,True,4,More examples needed.
AM-2024,P00060,PGM2024-19,True,4,Loved the case study.
AM-2024,P00060,PGM2024-09,True,4,Would value a deeper dive next time.
AM-2024,P00060,PGM2024-14,True,4,Excellent peer discussion.
AM-2024,P00060,PGM2024-05,True,3,Speaker was excellent.
AM-2024,P00060,PGM2024-06,True,5,Strong speakers.
AM-2024,P00060,PGM2024-07,True,3,Would value a deeper dive next time.
AM-2024,P00064,PGM2024-19,True,5,Loved the case study.
AM-2024,P00064,PGM2024-20,True,5,Excellent peer discussion.
AM-2024,P00064,PGM2024-16,True,5,Great insights on AI.
AM-2024,P00064,PGM2024-13,True,4,Too salesy.
AM-2025,P00330,PGM2025-06,True,3,Useful benchmarks for my team.
AM-2025,P00330,PGM2025-18,True,4,Good moderation.
AM-2025,P00330,PGM2025-12,True,2,Excellent peer discussion.
AM-2025,P00330,PGM2025-05,True,3,More examples needed.
AM-2025,P00188,PGM2025-22,True,4,Too salesy.
AM-2025,P00188,PGM2025-16,True,5,Great insights on AI.
AM-2025,P00188,PGM2025-03,True,4,More examples needed.
AM-2025,P00188,PGM2025-19,True,5,Strong speakers.
AM-2025,P00188,PGM2025-07,True,4,Too salesy.
AM-2025,P00188,PGM2025-13,True,4,Loved the case study.
AM-2025,P00097,PGM2025-10,True,5,More examples needed.
AM-2025,P00097,PGM2025-04,True,4,Great insights on AI.
AM-2025,P00097,PGM2025-09,True,5,Great insights on AI.
AM-2025,P00097,PGM2025-21,True,5,Useful benchmarks for my team.
AM-2025,P00097,PGM2025-01,True,4,Good moderation.
AM-2025,P00097,PGM2025-14,True,5,Great insights on policy.
AM-2025,P00097,PGM2025-13,True,4,Excellent peer discussion.
AM-2025,P00097,PGM2025-22,True,5,Too salesy.
AM-2025,P00143,PGM2025-07,True,2,Useful benchmarks for my team.
AM-2025,P00143,PGM2025-05,True,5,Very practical.
AM-2025,P00143,PGM2025-03,True,4,More examples needed.
AM-2025,P00143,PGM2025-13,True,5,Very practical.
AM-2025,P00143,PGM2025-20,True,4,Good moderation.
AM-2025,P00143,PGM2025-08,True,5,Made me re-think our approach.
AM-2025,P00394,PGM2025-01,True,2,Great insights on AI.
AM-2025,P00394,PGM2025-19,True,3,More examples needed.
AM-2025,P00394,PGM2025-10,True,4,Speaker was excellent.
AM-2025,P00394,PGM2025-07,True,5,More examples needed.
AM-2025,P00394,PGM2025-09,True,3,Good moderation.
AM-2025,P00397,PGM2025-06,True,5,Loved the case study.
AM-2025,P00397,PGM2025-10,True,4,Loved the practical templates.
AM-2025,P00397,PGM2025-12,True,4,Excellent peer discussion.
AM-2025,P00397,PGM2025-15,True,4,More time for Q&A please.
AM-2025,P00397,PGM2025-17,True,4,Too salesy.
AM-2025,P00397,PGM2025-08,True,3,Good moderation.
AM-2025,P00397,PGM2025-14,True,4,Useful benchmarks for my team.
AM-2025,P00397,PGM2025-05,True,4,Very practical.
AM-2025,P00397,PGM2025-20,True,3,More examples needed.
AM-2025,P00357,PGM2025-18,True,3,Strong speakers.
AM-2025,P00357,PGM2025-02,True,5,Very practical.
AM-2025,P00357,PGM2025-12,True,2,
AM-2025,P00357,PGM2025-04,True,4,Loved the case study.
AM-2025,P00357,PGM2025-06,True,2,Loved the case study.
AM-2025,P00357,PGM2025-05,True,3,Very practical.
AM-2025,P00357,PGM2025-03,True,3,More examples needed.
AM-2024,P00352,PGM2024-21,True,4,Too salesy.
AM-2024,P00352,PGM2024-07,True,4,More examples needed.
AM-2024,P00352,PGM2024-11,True,3,Great insights on AI.
AM-2024,P00352,PGM2024-02,True,4,Too salesy.
AM-2024,P00352,PGM2024-20,True,3,Good moderation.
AM-2024,P00352,PGM2024-22,True,3,Good moderation.
AM-2024,P00352,PGM2024-03,True,5,Very practical.
AM-2024,P00352,PGM2024-15,True,5,Strong speakers.
AM-2024,P00352,PGM2024-10,True,1,Useful benchmarks for my team.
AM-2024,P00352,PGM2024-18,True,5,More examples needed.
AM-2025,P00309,PGM2025-22,True,4,Too salesy.
AM-2025,P00309,PGM2025-21,True,4,Great insights on AI.
AM-2025,P00309,PGM2025-15,True,2,Excellent peer discussion.
AM-2025,P00309,PGM2025-17,True,4,Strong speakers.
AM-2025,P00309,PGM2025-20,True,5,Great insights on AI.
AM-2025,P00309,PGM2025-04,True,1,Useful benchmarks for my team.
AM-2025,P00099,PGM2025-09,True,4,Too salesy.
AM-2025,P00099,PGM2025-17,True,4,Would value a deeper dive next time.
AM-2025,P00099,PGM2025-13,True,4,Strong speakers.
AM-2025,P00099,PGM2025-16,True,2,Great insights on AI.
AM-2025,P00099,PGM2025-14,True,3,Great insights on AI.
AM-2025,P00099,PGM2025-18,True,4,Great insights on AI.
AM-2025,P00099,PGM2025-03,True,4,Great insights on AI.
AM-2025,P00396,PGM2025-01,True,5,Loved the case study.
AM-2025,P00396,PGM2025-08,True,5,Great insights on AI.
AM-2025,P00396,PGM2025-22,True,4,
AM-2025,P00396,PGM2025-13,True,5,Excellent peer discussion.
AM-2025,P00396,PGM2025-15,True,2,Loved the practical templates.
AM-2025,P00396,PGM2025-10,True,2,Would value a deeper dive next time.
AM-2025,P00396,PGM2025-20,True,4,
AM-2025,P00396,PGM2025-05,True,4,Good moderation.
AM-2025,P00396,PGM2025-07,True,4,Strong speakers.
AM-2025,P00396,PGM2025-17,True,3,Loved the case study.
AM-2025,P00195,PGM2025-15,True,1,More examples needed.
AM-2025,P00195,PGM2025-10,True,5,More time for Q&A please.
AM-2025,P00195,PGM2025-22,True,5,Very practical.
AM-2025,P00195,PGM2025-06,True,1,Useful benchmarks for my team.
AM-2025,P00195,PGM2025-20,True,5,Strong speakers.
AM-2025,P00195,PGM2025-03,True,4,Useful benchmarks for my team.
AM-2025,P00195,PGM2025-01,True,5,Too salesy.
AM-2024,P00419,PGM2024-16,True,4,More examples needed.
AM-2024,P00419,PGM2024-12,True,4,Great insights on policy.
AM-2024,P00419,PGM2024-04,True,4,Great insights on AI.
AM-2024,P00419,PGM2024-20,True,3,Strong speakers.
AM-2024,P00419,PGM2024-03,True,4,
AM-2024,P00419,PGM2024-09,True,4,Very practical.
AM-2024,P00419,PGM2024-21,True,5,Too salesy.
AM-2024,P00419,PGM2024-02,True,4,Very practical.
AM-2024,P00419,PGM2024-08,True,4,Strong speakers.
AM-2024,P00273,PGM2024-13,True,5,More examples needed.
AM-2024,P00273,PGM2024-21,True,4,Too salesy.
AM-2024,P00273,PGM2024-04,True,4,Strong speakers.
AM-2024,P00273,PGM2024-02,True,5,Useful benchmarks for my team.
AM-2024,P00273,PGM2024-05,True,4,Loved the case study.
AM-2024,P00273,PGM2024-20,True,4,Too salesy.
AM-2024,P00273,PGM2024-07,True,4,Too salesy.
AM-2025,P00266,PGM2025-18,True,4,Great insights on AI.
AM-2025,P00266,PGM2025-14,True,2,Loved the case study.
AM-2025,P00266,PGM2025-13,True,5,Too salesy.
AM-2025,P00266,PGM2025-12,True,5,Loved the case study.
AM-2025,P00266,PGM2025-19,True,2,Too salesy.
AM-2025,P00266,PGM2025-08,True,5,Great insights on policy.
AM-2025,P00266,PGM2025-15,True,5,More examples needed.
AM-2025,P00266,PGM2025-06,True,2,Loved the case study.
AM-2025,P00266,PGM2025-03,True,3,Great insights on AI.
AM-2024,P00121,PGM2024-12,True,5,Very practical.
AM-2024,P00121,PGM2024-17,True,5,Loved the case study.
AM-2024,P00121,PGM2024-06,True,4,Great insights on policy.
AM-2024,P00121,PGM2024-19,True,3,Very practical.
AM-2024,P00121,PGM2024-13,True,5,Very practical.
AM-2024,P00121,PGM2024-11,True,4,Good moderation.
AM-2024,P00086,PGM2024-20,True,4,Very practical.
AM-2024,P00086,PGM2024-05,True,3,Loved the case study.
AM-2024,P00086,PGM2024-21,True,4,Too salesy.
AM-2024,P00086,PGM2024-03,True,5,Too salesy.
AM-2024,P00086,PGM2024-02,True,5,Loved the case study.
AM-2024,P00086,PGM2024-10,True,5,Excellent peer discussion.
AM-2024,P00086,PGM2024-14,True,5,Useful benchmarks for my team.
AM-2025,P00218,PGM2025-11,True,4,Too salesy.
AM-2025,P00218,PGM2025-01,True,4,Very practical.
AM-2025,P00218,PGM2025-14,True,4,Too salesy.
AM-2025,P00218,PGM2025-20,True,4,Good moderation.
AM-2025,P00218,PGM2025-17,True,5,Great insights on AI.
AM-2025,P00218,PGM2025-10,True,4,More examples needed.
AM-2025,P00218,PGM2025-02,True,3,Would value a deeper dive next time.
AM-2025,P00058,PGM2025-16,True,5,Good moderation.
AM-2025,P00058,PGM2025-13,True,4,Good moderation.
AM-2025,P00058,PGM2025-09,True,3,Too salesy.
AM-2025,P00058,PGM2025-14,True,1,Strong speakers.
AM-2025,P00089,PGM2025-22,True,5,Great insights on AI.
AM-2025,P00089,PGM2025-13,True,3,Great insights on AI.
AM-2025,P00089,PGM2025-14,True,4,Great insights on AI.
AM-2025,P00089,PGM2025-01,True,2,Strong speakers.
AM-2025,P00089,PGM2025-04,True,4,More time for Q&A please.
AM-2025,P00089,PGM2025-05,True,5,Would value a deeper dive next time.
AM-2025,P00089,PGM2025-19,True,5,Would value a deeper dive next time.
AM-2025,P00089,PGM2025-08,True,4,Great insights on AI.
AM-2025,P00006,PGM2025-02,True,5,Very practical.
AM-2025,P00006,PGM2025-16,True,5,More examples needed.
AM-2025,P00006,PGM2025-11,True,3,Useful benchmarks for my team.
AM-2025,P00006,PGM2025-21,True,2,Strong speakers.
AM-2025,P00006,PGM2025-22,True,4,Speaker was excellent.
AM-2025,P00006,PGM2025-17,True,4,More examples needed.
AM-2025,P00006,PGM2025-08,True,4,Strong speakers.
AM-2025,P00006,PGM2025-12,True,1,Very practical.
AM-2025,P00006,PGM2025-20,True,4,Very practical.
AM-2025,P00006,PGM2025-05,True,4,Loved the practical templates.
AM-2024,P00019,PGM2024-09,True,4,Loved the case study.
AM-2024,P00019,PGM2024-22,True,5,More examples needed.
AM-2024,P00019,PGM2024-16,True,5,Great insights on policy.
AM-2024,P00019,PGM2024-06,True,5,Useful benchmarks for my team.
AM-2024,P00019,PGM2024-01,True,5,Loved the case study.
AM-2024,P00019,PGM2024-02,True,5,Excellent peer discussion.
AM-2024,P00019,PGM2024-15,True,4,Too salesy.
AM-2024,P00019,PGM2024-11,True,4,Too salesy.
AM-2024,P00019,PGM2024-10,True,5,Great insights on AI.
AM-2025,P00107,PGM2025-16,True,4,Great insights on AI.
AM-2025,P00107,PGM2025-20,True,3,Great insights on policy.
AM-2025,P00107,PGM2025-06,True,4,Loved the case study.
AM-2025,P00107,PGM2025-03,True,3,Great insights on AI.
AM-2025,P00107,PGM2025-15,True,2,Loved the case study.
AM-2025,P00107,PGM2025-01,True,5,More examples needed.
AM-2025,P00107,PGM2025-17,True,4,Too salesy.
AM-2025,P00107,PGM2025-19,True,5,More time for Q&A please.
AM-2025,P00107,PGM2025-07,True,4,Speaker was excellent.
AM-2025,P00107,PGM2025-14,True,5,Loved the practical templates.
AM-2025,P00135,PGM2025-20,True,4,Useful benchmarks for my team.
AM-2025,P00135,PGM2025-02,True,4,Loved the case study.
AM-2025,P00135,PGM2025-17,True,3,More time for Q&A please.
AM-2025,P00135,PGM2025-10,True,3,Too salesy.
AM-2025,P00135,PGM2025-21,True,3,
AM-2025,P00328,PGM2025-18,True,4,Speaker was excellent.
AM-2025,P00328,PGM2025-13,True,4,Too salesy.
AM-2025,P00328,PGM2025-06,True,3,Too salesy.
AM-2025,P00328,PGM2025-04,True,4,Very practical.
AM-2025,P00328,PGM2025-08,True,3,Would value a deeper dive next time.
AM-2025,P00328,PGM2025-14,True,3,Strong speakers.
AM-2025,P00328,PGM2025-15,True,5,Speaker was excellent.
AM-2025,P00328,PGM2025-02,True,4,Good moderation.
AM-2025,P00328,PGM2025-22,True,3,Great insights on AI.
AM-2025,P00328,PGM2025-16,True,4,Very practical.
AM-2024,P00122,PGM2024-15,True,4,Made me re-think our approach.
AM-2024,P00122,PGM2024-04,True,3,Very practical.
AM-2024,P00122,PGM2024-07,True,5,More time for Q&A please.
AM-2024,P00122,PGM2024-22,True,5,Made me re-think our approach.
AM-2024,P00122,PGM2024-03,True,5,Good moderation.
AM-2025,P00225,PGM2025-03,True,5,Loved the case study.
AM-2025,P00225,PGM2025-05,True,4,Very practical.
AM-2025,P00225,PGM2025-09,True,4,Strong speakers.
AM-2025,P00225,PGM2025-18,True,2,Good moderation.
AM-2025,P00225,PGM2025-14,True,2,Made me re-think our approach.
AM-2025,P00225,PGM2025-02,True,3,Great insights on AI.
AM-2025,P00225,PGM2025-13,True,3,Loved the case study.
AM-2025,P00225,PGM2025-11,True,5,Useful benchmarks for my team.
AM-2025,P00225,PGM2025-19,True,4,Great insights on AI.
AM-2025,P00191,PGM2025-13,True,4,Loved the case study.
AM-2025,P00191,PGM2025-02,True,5,Speaker was excellent.
AM-2025,P00191,PGM2025-05,True,5,Great insights on AI.
AM-2025,P00191,PGM2025-10,True,2,Useful benchmarks for my team.
AM-2025,P00191,PGM2025-18,True,5,Great insights on AI.
AM-2025,P00191,PGM2025-14,True,5,More examples needed.
AM-2025,P00282,PGM2025-10,True,4,Strong speakers.
AM-2025,P00282,PGM2025-09,True,3,Strong speakers.
AM-2025,P00282,PGM2025-14,True,4,Loved the case study.
AM-2025,P00282,PGM2025-07,True,5,More examples needed.
AM-2025,P00282,PGM2025-19,True,5,Too salesy.
AM-2025,P00282,PGM2025-22,True,5,Great insights on AI.
AM-2025,P00282,PGM2025-20,True,4,Very practical.
AM-2025,P00282,PGM2025-16,True,4,Too salesy.
AM-2025,P00282,PGM2025-11,True,3,Too salesy.
AM-2025,P00282,PGM2025-04,True,3,Strong speakers.
AM-2025,P00160,PGM2025-15,True,4,Loved the case study.
AM-2025,P00160,PGM2025-01,True,5,Very practical.
AM-2025,P00160,PGM2025-22,True,4,Strong speakers.
AM-2025,P00160,PGM2025-17,True,4,Loved the case study.
AM-2025,P00160,PGM2025-18,True,5,More examples needed.
AM-2024,P00332,PGM2024-03,True,4,Excellent peer discussion.
AM-2024,P00332,PGM2024-13,True,4,Loved the case study.
AM-2024,P00332,PGM2024-14,True,5,Great insights on AI.
AM-2024,P00332,PGM2024-12,True,4,Useful benchmarks for my team.
AM-2024,P00332,PGM2024-11,True,3,Good moderation.
AM-2025,P00273,PGM2025-09,True,5,More time for Q&A please.
AM-2025,P00273,PGM2025-08,True,4,Strong speakers.
AM-2025,P00273,PGM2025-05,True,5,Great insights on AI.
AM-2025,P00273,PGM2025-17,True,3,Loved the practical templates.
AM-2025,P00273,PGM2025-14,True,4,Strong speakers.
AM-2025,P00273,PGM2025-19,True,5,Loved the case study.
AM-2025,P00273,PGM2025-15,True,1,Loved the case study.
AM-2025,P00256,PGM2025-21,True,3,More examples needed.
AM-2025,P00256,PGM2025-11,True,4,Too salesy.
AM-2025,P00256,PGM2025-05,True,3,Loved the case study.
AM-2025,P00256,PGM2025-12,True,5,More examples needed.
AM-2024,P00228,PGM2024-19,True,5,Excellent peer discussion.
AM-2024,P00228,PGM2024-22,True,5,Great insights on AI.
AM-2024,P00228,PGM2024-13,True,4,Great insights on AI.
AM-2024,P00228,PGM2024-07,True,3,Loved the case study.
AM-2024,P00228,PGM2024-05,True,5,Great insights on AI.
AM-2024,P00228,PGM2024-11,True,4,Very practical.
AM-2024,P00228,PGM2024-12,True,3,Loved the practical templates.
AM-2024,P00228,PGM2024-08,True,4,Speaker was excellent.
AM-2024,P00228,PGM2024-06,True,1,Loved the case study.
AM-2025,P00070,PGM2025-19,True,4,More examples needed.
AM-2025,P00070,PGM2025-18,True,3,Too salesy.
AM-2025,P00070,PGM2025-02,True,2,Very practical.
AM-2025,P00070,PGM2025-15,True,4,More examples needed.
AM-2025,P00070,PGM2025-17,True,5,More examples needed.
AM-2025,P00030,PGM2025-17,True,4,Would value a deeper dive next time.
AM-2025,P00030,PGM2025-14,True,4,Too salesy.
AM-2025,P00030,PGM2025-12,True,5,Loved the case study.
AM-2025,P00030,PGM2025-07,True,4,Too salesy.
AM-2025,P00030,PGM2025-15,True,4,Loved the case study.
AM-2025,P00030,PGM2025-22,True,5,Great insights on AI.
AM-2024,P00033,PGM2024-08,True,5,Good moderation.
AM-2024,P00033,PGM2024-14,True,5,Very practical.
AM-2024,P00033,PGM2024-15,True,4,Very practical.
AM-2024,P00033,PGM2024-19,True,5,Strong speakers.
AM-2024,P00033,PGM2024-18,True,2,Strong speakers.
AM-2024,P00033,PGM2024-17,True,4,Strong speakers.
AM-2024,P00033,PGM2024-04,True,1,Good moderation.
AM-2024,P00033,PGM2024-12,True,5,Loved the case study.
AM-2025,P00198,PGM2025-02,True,4,Loved the case study.
AM-2025,P00198,PGM2025-01,True,3,
AM-2025,P00198,PGM2025-08,True,5,More examples needed.
AM-2025,P00198,PGM2025-17,True,1,Made me re-think our approach.
AM-2025,P00198,PGM2025-20,True,4,More time for Q&A please.
AM-2025,P00198,PGM2025-10,True,5,Very practical.
AM-2025,P00198,PGM2025-19,True,5,Too salesy.
AM-2025,P00198,PGM2025-14,True,3,More examples needed.
AM-2025,P00198,PGM2025-09,True,2,Loved the practical templates.
AM-2025,P00198,PGM2025-03,True,3,Strong speakers.
AM-2025,P00347,PGM2025-12,True,4,Very practical.
AM-2025,P00347,PGM2025-19,True,4,
AM-2025,P00347,PGM2025-06,True,5,Great insights on policy.
AM-2025,P00347,PGM2025-05,True,4,Loved the case study.
AM-2025,P00347,PGM2025-14,True,4,Loved the case study.
AM-2025,P00347,PGM2025-08,True,3,Useful benchmarks for my team.
AM-2025,P00347,PGM2025-10,True,5,Loved the case study.
AM-2025,P00347,PGM2025-04,True,4,Great insights on AI.
AM-2025,P00347,PGM2025-13,True,5,Very practical.
AM-2024,P00216,PGM2024-07,True,3,Very practical.
AM-2024,P00216,PGM2024-20,True,4,Too salesy.
AM-2024,P00216,PGM2024-13,True,5,More examples needed.
AM-2024,P00216,PGM2024-04,True,5,Made me re-think our approach.
AM-2024,P00216,PGM2024-18,True,4,Very practical.
AM-2024,P00115,PGM2024-12,True,4,Loved the practical templates.
AM-2024,P00115,PGM2024-16,True,4,Strong speakers.
AM-2024,P00115,PGM2024-07,True,2,Very practical.
AM-2024,P00115,PGM2024-18,True,4,Excellent peer discussion.
AM-2024,P00115,PGM2024-08,True,1,More time for Q&A please.
AM-2024,P00115,PGM2024-06,True,5,More examples needed.
AM-2024,P00115,PGM2024-21,True,4,Good moderation.
AM-2024,P00115,PGM2024-19,True,5,Very practical.
AM-2025,P00239,PGM2025-13,True,4,Useful benchmarks for my team.
AM-2025,P00239,PGM2025-09,True,2,
AM-2025,P00239,PGM2025-22,True,3,Too salesy.
AM-2025,P00239,PGM2025-16,True,5,Too salesy.
AM-2025,P00239,PGM2025-19,True,3,Strong speakers.
AM-2025,P00239,PGM2025-07,True,4,More examples needed.
AM-2025,P00239,PGM2025-05,True,5,Too salesy.
AM-2025,P00289,PGM2025-18,True,5,Very practical.
AM-2025,P00289,PGM2025-08,True,4,Very practical.
AM-2025,P00289,PGM2025-05,True,5,More time for Q&A please.
AM-2025,P00289,PGM2025-03,True,5,Very practical.
AM-2025,P00289,PGM2025-14,True,4,Loved the practical templates.
AM-2025,P00289,PGM2025-09,True,5,More examples needed.
AM-2025,P00289,PGM2025-22,True,3,Loved the case study.
AM-2024,P00284,PGM2024-12,True,5,Would value a deeper dive next time.
AM-2024,P00284,PGM2024-08,True,2,Excellent peer discussion.
AM-2024,P00284,PGM2024-01,True,4,Great insights on policy.
AM-2024,P00284,PGM2024-21,True,4,Made me re-think our approach.
AM-2024,P00284,PGM2024-18,True,5,Loved the case study.
AM-2024,P00284,PGM2024-15,True,4,More examples needed.
AM-2024,P00284,PGM2024-14,True,5,Great insights on AI.
AM-2024,P00284,PGM2024-20,True,5,More time for Q&A please.
AM-2025,P00250,PGM2025-20,True,4,Would value a deeper dive next time.
AM-2025,P00250,PGM2025-05,True,4,Good moderation.
AM-2025,P00250,PGM2025-11,True,4,Loved the practical templates.
AM-2025,P00250,PGM2025-15,True,4,Too salesy.
AM-2025,P00250,PGM2025-12,True,3,Strong speakers.
AM-2025,P00161,PGM2025-06,True,5,Too salesy.
AM-2025,P00161,PGM2025-04,True,5,Very practical.
AM-2025,P00161,PGM2025-14,True,2,Very practical.
AM-2025,P00161,PGM2025-20,True,3,Excellent peer discussion.
AM-2025,P00161,PGM2025-05,True,4,Loved the case study.
AM-2025,P00161,PGM2025-01,True,4,Great insights on AI.
AM-2025,P00161,PGM2025-18,True,3,Useful benchmarks for my team.
AM-2025,P00390,PGM2025-06,True,5,
AM-2025,P00390,PGM2025-18,True,4,Loved the practical templates.
AM-2025,P00390,PGM2025-14,True,3,Strong speakers.
AM-2025,P00390,PGM2025-11,True,4,Very practical.
