cycle_id,candidate_id,search_id,advanced_to_next_stage,stage_score,consultant_note
CY-2025,CD00066,SR2025-22,True,2,Very practical.
CY-2025,CD00066,SR2025-20,True,5,Standout cultural fit for the client.
CY-2025,CD00318,SR2025-03,True,2,Very practical.
CY-2025,CD00318,SR2025-10,True,5,More examples needed.
CY-2025,CD00318,SR2025-18,True,5,Wants equity component.
CY-2025,CD00318,SR2025-04,True,4,Open to relocation.
CY-2025,CD00318,SR2025-11,True,4,More examples needed.
CY-2025,CD00318,SR2025-13,True,3,Good moderation.
CY-2025,CD00318,SR2025-14,True,3,Loved the case study.
CY-2025,CD00172,SR2025-12,True,4,Excellent peer references.
CY-2025,CD00172,SR2025-20,True,5,Strong speakers.
CY-2025,CD00172,SR2025-11,True,5,Excellent peer references.
CY-2025,CD00172,SR2025-02,True,5,Loved the case study.
CY-2025,CD00172,SR2025-01,True,5,Compensation expectation aligned.
CY-2025,CD00172,SR2025-10,True,2,Too salesy.
CY-2025,CD00172,SR2025-19,True,2,Excellent peer references.
CY-2025,CD00172,SR2025-21,True,1,Lost out at final stage — wants to stay in touch.
CY-2025,CD00172,SR2025-15,True,4,Strong speakers.
CY-2025,CD00172,SR2025-13,True,4,Good moderation.
CY-2025,CD00049,SR2025-14,True,5,Strong speakers.
CY-2025,CD00049,SR2025-16,True,5,Great insights on AI.
CY-2025,CD00049,SR2025-20,True,4,Good moderation.
CY-2025,CD00049,SR2025-17,True,5,Strong speakers.
CY-2025,CD00049,SR2025-15,True,5,Very practical.
CY-2025,CD00049,SR2025-02,True,5,Loved the case study.
CY-2025,CD00224,SR2025-02,True,5,More examples needed.
CY-2025,CD00224,SR2025-08,True,2,Fit for international remit.
CY-2025,CD00224,SR2025-22,True,5,More examples needed.
CY-2025,CD00224,SR2025-14,True,4,"Strong commercial instinct, less operational depth."
CY-2025,CD00224,SR2025-04,True,5,Great insights on AI.
CY-2025,CD00224,SR2025-05,True,4,Loved the case study.
CY-2025,CD00224,SR2025-12,True,5,Loved the case study.
CY-2025,CD00224,SR2025-03,True,4,Fit for international remit.
CY-2025,CD00252,SR2025-20,True,3,Great insights on AI.
CY-2025,CD00252,SR2025-03,True,5,"Strong commercial instinct, less operational depth."
CY-2025,CD00252,SR2025-19,True,3,Compensation expectation aligned.
CY-2025,CD00252,SR2025-02,True,2,Open to relocation.
CY-2025,CD00252,SR2025-04,True,3,Strong speakers.
CY-2025,CD00252,SR2025-12,True,3,Great insights on AI.
CY-2025,CD00252,SR2025-07,True,4,Loved the case study.
CY-2025,CD00252,SR2025-13,True,4,More examples needed.
CY-2025,CD00252,SR2025-15,True,2,Currently in another process — moving fast.
CY-2025,CD00241,SR2025-12,True,4,Loved the case study.
CY-2025,CD00241,SR2025-14,True,5,Great insights on AI.
CY-2025,CD00241,SR2025-05,True,2,Loved the case study.
CY-2025,CD00241,SR2025-22,True,4,Standout cultural fit for the client.
CY-2025,CD00241,SR2025-03,True,5,Too salesy.
CY-2025,CD00241,SR2025-06,True,3,Excellent peer references.
CY-2025,CD00241,SR2025-15,True,1,Very practical.
CY-2025,CD00241,SR2025-18,True,4,More examples needed.
CY-2025,CD00193,SR2025-04,True,4,Open to relocation.
CY-2025,CD00193,SR2025-05,True,4,Good moderation.
CY-2025,CD00193,SR2025-17,True,1,Great insights on AI.
CY-2025,CD00193,SR2025-07,True,4,More examples needed.
CY-2025,CD00193,SR2025-19,True,4,Good moderation.
CY-2025,CD00193,SR2025-20,True,5,Very practical.
CY-2025,CD00193,SR2025-13,True,5,Too salesy.
CY-2025,CD00193,SR2025-10,True,4,More examples needed.
CY-2025,CD00193,SR2025-16,True,5,
CY-2025,CD00129,SR2025-16,True,4,Strong speakers.
CY-2025,CD00129,SR2025-17,True,5,More examples needed.
CY-2025,CD00129,SR2025-21,True,5,Great insights on AI.
CY-2025,CD00129,SR2025-14,True,2,Great insights on AI.
CY-2025,CD00129,SR2025-01,True,4,Lost out at final stage — wants to stay in touch.
CY-2025,CD00129,SR2025-04,True,5,More examples needed.
CY-2025,CD00129,SR2025-15,True,5,Lost out at final stage — wants to stay in touch.
CY-2025,CD00129,SR2025-12,True,4,More examples needed.
CY-2024,CD00290,SR2024-11,True,5,Loved the case study.
CY-2024,CD00290,SR2024-07,True,1,Loved the case study.
CY-2024,CD00290,SR2024-22,True,5,Very practical.
CY-2024,CD00290,SR2024-05,True,4,Too salesy.
CY-2024,CD00290,SR2024-03,True,5,Good moderation.
CY-2024,CD00290,SR2024-09,True,5,Lost out at final stage — wants to stay in touch.
CY-2024,CD00290,SR2024-20,True,2,Good moderation.
CY-2024,CD00290,SR2024-06,True,4,Currently in another process — moving fast.
CY-2024,CD00290,SR2024-17,True,4,Great insights on AI.
CY-2024,CD00290,SR2024-13,True,3,Strong track record in PE-backed scale-ups.
CY-2024,CD00170,SR2024-02,True,2,Standout cultural fit for the client.
CY-2024,CD00170,SR2024-20,True,5,Currently in another process — moving fast.
CY-2024,CD00170,SR2024-22,True,3,Too salesy.
CY-2024,CD00170,SR2024-09,True,4,Open to relocation.
CY-2024,CD00170,SR2024-14,True,2,Too salesy.
CY-2024,CD00170,SR2024-06,True,4,More examples needed.
CY-2024,CD00170,SR2024-10,True,3,Too salesy.
CY-2025,CD00146,SR2025-11,True,5,
CY-2025,CD00146,SR2025-04,True,4,Too salesy.
CY-2025,CD00146,SR2025-06,True,3,Good moderation.
CY-2025,CD00146,SR2025-15,True,5,Great insights on AI.
CY-2025,CD00146,SR2025-09,True,5,Lost out at final stage — wants to stay in touch.
CY-2025,CD00146,SR2025-20,True,3,Loved the case study.
CY-2025,CD00146,SR2025-05,True,4,
CY-2025,CD00146,SR2025-17,True,4,Good moderation.
CY-2025,CD00146,SR2025-10,True,4,More examples needed.
CY-2025,CD00146,SR2025-12,True,5,Too salesy.
CY-2024,CD00387,SR2024-19,True,4,Open to relocation.
CY-2024,CD00387,SR2024-15,True,1,Strong speakers.
CY-2024,CD00387,SR2024-14,True,5,Too salesy.
CY-2024,CD00387,SR2024-05,True,5,Good moderation.
CY-2024,CD00387,SR2024-06,True,4,Fit for international remit.
CY-2024,CD00387,SR2024-02,True,5,Too salesy.
CY-2024,CD00387,SR2024-08,True,3,Strong speakers.
CY-2024,CD00060,SR2024-11,True,4,More examples needed.
CY-2024,CD00060,SR2024-19,True,4,Loved the case study.
CY-2024,CD00060,SR2024-09,True,4,Currently in another process — moving fast.
CY-2024,CD00060,SR2024-14,True,4,Standout cultural fit for the client.
CY-2024,CD00060,SR2024-05,True,3,Strong track record in PE-backed scale-ups.
CY-2024,CD00060,SR2024-06,True,5,Strong speakers.
CY-2024,CD00060,SR2024-07,True,3,Open to relocation.
CY-2024,CD00064,SR2024-19,True,5,Loved the case study.
CY-2024,CD00064,SR2024-20,True,5,Wants equity component.
CY-2024,CD00064,SR2024-16,True,5,Great insights on AI.
CY-2024,CD00064,SR2024-13,True,4,Too salesy.
CY-2025,CD00330,SR2025-06,True,3,Fit for international remit.
CY-2025,CD00330,SR2025-18,True,4,Good moderation.
CY-2025,CD00330,SR2025-12,True,2,Excellent peer references.
CY-2025,CD00330,SR2025-05,True,3,More examples needed.
CY-2025,CD00188,SR2025-22,True,4,Too salesy.
CY-2025,CD00188,SR2025-16,True,5,Great insights on AI.
CY-2025,CD00188,SR2025-03,True,4,More examples needed.
CY-2025,CD00188,SR2025-19,True,5,Strong speakers.
CY-2025,CD00188,SR2025-07,True,4,Too salesy.
CY-2025,CD00188,SR2025-13,True,4,Loved the case study.
CY-2025,CD00097,SR2025-10,True,5,More examples needed.
CY-2025,CD00097,SR2025-04,True,4,Great insights on AI.
CY-2025,CD00097,SR2025-09,True,5,Great insights on AI.
CY-2025,CD00097,SR2025-21,True,5,Open to relocation.
CY-2025,CD00097,SR2025-01,True,4,Good moderation.
CY-2025,CD00097,SR2025-14,True,5,Wants equity component.
CY-2025,CD00097,SR2025-13,True,4,Standout cultural fit for the client.
CY-2025,CD00097,SR2025-22,True,5,Too salesy.
CY-2025,CD00143,SR2025-07,True,2,Lost out at final stage — wants to stay in touch.
CY-2025,CD00143,SR2025-05,True,5,Very practical.
CY-2025,CD00143,SR2025-03,True,4,More examples needed.
CY-2025,CD00143,SR2025-13,True,5,Very practical.
CY-2025,CD00143,SR2025-20,True,4,Good moderation.
CY-2025,CD00143,SR2025-08,True,5,Excellent peer references.
CY-2025,CD00394,SR2025-01,True,2,Great insights on AI.
CY-2025,CD00394,SR2025-19,True,3,More examples needed.
CY-2025,CD00394,SR2025-10,True,4,
CY-2025,CD00394,SR2025-07,True,5,More examples needed.
CY-2025,CD00394,SR2025-09,True,3,Good moderation.
CY-2025,CD00397,SR2025-06,True,5,Loved the case study.
CY-2025,CD00397,SR2025-10,True,4,Strong track record in PE-backed scale-ups.
CY-2025,CD00397,SR2025-12,True,4,"Strong commercial instinct, less operational depth."
CY-2025,CD00397,SR2025-15,True,4,"Strong commercial instinct, less operational depth."
CY-2025,CD00397,SR2025-17,True,4,Too salesy.
CY-2025,CD00397,SR2025-08,True,3,Good moderation.
CY-2025,CD00397,SR2025-14,True,4,Compensation expectation aligned.
CY-2025,CD00397,SR2025-05,True,4,Very practical.
CY-2025,CD00397,SR2025-20,True,3,More examples needed.
CY-2025,CD00357,SR2025-18,True,3,Strong speakers.
CY-2025,CD00357,SR2025-02,True,5,Very practical.
CY-2025,CD00357,SR2025-12,True,2,Fit for international remit.
CY-2025,CD00357,SR2025-04,True,4,Loved the case study.
CY-2025,CD00357,SR2025-06,True,2,Loved the case study.
CY-2025,CD00357,SR2025-05,True,3,Very practical.
CY-2025,CD00357,SR2025-03,True,3,More examples needed.
CY-2024,CD00352,SR2024-21,True,4,Too salesy.
CY-2024,CD00352,SR2024-07,True,4,More examples needed.
CY-2024,CD00352,SR2024-11,True,3,Great insights on AI.
CY-2024,CD00352,SR2024-02,True,4,Too salesy.
CY-2024,CD00352,SR2024-20,True,3,Good moderation.
CY-2024,CD00352,SR2024-22,True,3,Good moderation.
CY-2024,CD00352,SR2024-03,True,5,Very practical.
CY-2024,CD00352,SR2024-15,True,5,Strong speakers.
CY-2024,CD00352,SR2024-10,True,1,Lost out at final stage — wants to stay in touch.
CY-2024,CD00352,SR2024-18,True,5,More examples needed.
CY-2025,CD00309,SR2025-22,True,4,Too salesy.
CY-2025,CD00309,SR2025-21,True,4,Great insights on AI.
CY-2025,CD00309,SR2025-15,True,2,Fit for international remit.
CY-2025,CD00309,SR2025-17,True,4,Strong speakers.
CY-2025,CD00309,SR2025-20,True,5,Great insights on AI.
CY-2025,CD00309,SR2025-04,True,1,"Strong commercial instinct, less operational depth."
CY-2025,CD00099,SR2025-09,True,4,Too salesy.
CY-2025,CD00099,SR2025-17,True,4,
CY-2025,CD00099,SR2025-13,True,4,Strong speakers.
CY-2025,CD00099,SR2025-16,True,2,Great insights on AI.
CY-2025,CD00099,SR2025-14,True,3,Great insights on AI.
CY-2025,CD00099,SR2025-18,True,4,Great insights on AI.
CY-2025,CD00099,SR2025-03,True,4,Great insights on AI.
CY-2025,CD00396,SR2025-01,True,5,Loved the case study.
CY-2025,CD00396,SR2025-08,True,5,Great insights on AI.
CY-2025,CD00396,SR2025-22,True,4,Standout cultural fit for the client.
CY-2025,CD00396,SR2025-13,True,5,Compensation expectation aligned.
CY-2025,CD00396,SR2025-15,True,2,Wants equity component.
CY-2025,CD00396,SR2025-10,True,2,Excellent peer references.
CY-2025,CD00396,SR2025-20,True,4,Strong track record in PE-backed scale-ups.
CY-2025,CD00396,SR2025-05,True,4,Good moderation.
CY-2025,CD00396,SR2025-07,True,4,Strong speakers.
CY-2025,CD00396,SR2025-17,True,3,Loved the case study.
CY-2025,CD00195,SR2025-15,True,1,More examples needed.
CY-2025,CD00195,SR2025-10,True,5,Lost out at final stage — wants to stay in touch.
CY-2025,CD00195,SR2025-22,True,5,Very practical.
CY-2025,CD00195,SR2025-06,True,1,Excellent peer references.
CY-2025,CD00195,SR2025-20,True,5,Strong speakers.
CY-2025,CD00195,SR2025-03,True,4,Strong track record in PE-backed scale-ups.
CY-2025,CD00195,SR2025-01,True,5,Too salesy.
CY-2024,CD00419,SR2024-16,True,4,More examples needed.
CY-2024,CD00419,SR2024-12,True,4,Currently in another process — moving fast.
CY-2024,CD00419,SR2024-04,True,4,Great insights on AI.
CY-2024,CD00419,SR2024-20,True,3,Strong speakers.
CY-2024,CD00419,SR2024-03,True,4,Open to relocation.
CY-2024,CD00419,SR2024-09,True,4,Very practical.
CY-2024,CD00419,SR2024-21,True,5,Too salesy.
CY-2024,CD00419,SR2024-02,True,4,Very practical.
CY-2024,CD00419,SR2024-08,True,4,Strong speakers.
CY-2024,CD00273,SR2024-13,True,5,More examples needed.
CY-2024,CD00273,SR2024-21,True,4,Too salesy.
CY-2024,CD00273,SR2024-04,True,4,Strong speakers.
CY-2024,CD00273,SR2024-02,True,5,Strong track record in PE-backed scale-ups.
CY-2024,CD00273,SR2024-05,True,4,Loved the case study.
CY-2024,CD00273,SR2024-20,True,4,Too salesy.
CY-2024,CD00273,SR2024-07,True,4,Too salesy.
CY-2025,CD00266,SR2025-18,True,4,Great insights on AI.
CY-2025,CD00266,SR2025-14,True,2,Loved the case study.
CY-2025,CD00266,SR2025-13,True,5,Too salesy.
CY-2025,CD00266,SR2025-12,True,5,Loved the case study.
CY-2025,CD00266,SR2025-19,True,2,Too salesy.
CY-2025,CD00266,SR2025-08,True,5,Strong track record in PE-backed scale-ups.
CY-2025,CD00266,SR2025-15,True,5,More examples needed.
CY-2025,CD00266,SR2025-06,True,2,Loved the case study.
CY-2025,CD00266,SR2025-03,True,3,Great insights on AI.
CY-2024,CD00121,SR2024-12,True,5,Very practical.
CY-2024,CD00121,SR2024-17,True,5,Loved the case study.
CY-2024,CD00121,SR2024-06,True,4,Fit for international remit.
CY-2024,CD00121,SR2024-19,True,3,Very practical.
CY-2024,CD00121,SR2024-13,True,5,Very practical.
CY-2024,CD00121,SR2024-11,True,4,Good moderation.
CY-2024,CD00086,SR2024-20,True,4,Very practical.
CY-2024,CD00086,SR2024-05,True,3,Loved the case study.
CY-2024,CD00086,SR2024-21,True,4,Too salesy.
CY-2024,CD00086,SR2024-03,True,5,Too salesy.
CY-2024,CD00086,SR2024-02,True,5,Loved the case study.
CY-2024,CD00086,SR2024-10,True,5,
CY-2024,CD00086,SR2024-14,True,5,Currently in another process — moving fast.
CY-2025,CD00218,SR2025-11,True,4,Too salesy.
CY-2025,CD00218,SR2025-01,True,4,Very practical.
CY-2025,CD00218,SR2025-14,True,4,Too salesy.
CY-2025,CD00218,SR2025-20,True,4,Good moderation.
CY-2025,CD00218,SR2025-17,True,5,Great insights on AI.
CY-2025,CD00218,SR2025-10,True,4,More examples needed.
CY-2025,CD00218,SR2025-02,True,3,Standout cultural fit for the client.
CY-2025,CD00058,SR2025-16,True,5,Good moderation.
CY-2025,CD00058,SR2025-13,True,4,Good moderation.
CY-2025,CD00058,SR2025-09,True,3,Too salesy.
CY-2025,CD00058,SR2025-14,True,1,Strong speakers.
CY-2025,CD00089,SR2025-22,True,5,Great insights on AI.
CY-2025,CD00089,SR2025-13,True,3,Great insights on AI.
CY-2025,CD00089,SR2025-14,True,4,Great insights on AI.
CY-2025,CD00089,SR2025-01,True,2,Strong speakers.
CY-2025,CD00089,SR2025-04,True,4,
CY-2025,CD00089,SR2025-05,True,5,Fit for international remit.
CY-2025,CD00089,SR2025-19,True,5,Fit for international remit.
CY-2025,CD00089,SR2025-08,True,4,Great insights on AI.
CY-2025,CD00006,SR2025-02,True,5,Very practical.
CY-2025,CD00006,SR2025-16,True,5,More examples needed.
CY-2025,CD00006,SR2025-11,True,3,Fit for international remit.
CY-2025,CD00006,SR2025-21,True,2,Strong speakers.
CY-2025,CD00006,SR2025-22,True,4,Excellent peer references.
CY-2025,CD00006,SR2025-17,True,4,More examples needed.
CY-2025,CD00006,SR2025-08,True,4,Strong speakers.
CY-2025,CD00006,SR2025-12,True,1,Very practical.
CY-2025,CD00006,SR2025-20,True,4,Very practical.
CY-2025,CD00006,SR2025-05,True,4,Standout cultural fit for the client.
CY-2024,CD00019,SR2024-09,True,4,Loved the case study.
CY-2024,CD00019,SR2024-22,True,5,More examples needed.
CY-2024,CD00019,SR2024-16,True,5,
CY-2024,CD00019,SR2024-06,True,5,
CY-2024,CD00019,SR2024-01,True,5,Loved the case study.
CY-2024,CD00019,SR2024-02,True,5,Lost out at final stage — wants to stay in touch.
CY-2024,CD00019,SR2024-15,True,4,Too salesy.
CY-2024,CD00019,SR2024-11,True,4,Too salesy.
CY-2024,CD00019,SR2024-10,True,5,Great insights on AI.
CY-2025,CD00107,SR2025-16,True,4,Great insights on AI.
CY-2025,CD00107,SR2025-20,True,3,Compensation expectation aligned.
CY-2025,CD00107,SR2025-06,True,4,Loved the case study.
CY-2025,CD00107,SR2025-03,True,3,Great insights on AI.
CY-2025,CD00107,SR2025-15,True,2,Loved the case study.
CY-2025,CD00107,SR2025-01,True,5,More examples needed.
CY-2025,CD00107,SR2025-17,True,4,Too salesy.
CY-2025,CD00107,SR2025-19,True,5,Currently in another process — moving fast.
CY-2025,CD00107,SR2025-07,True,4,Excellent peer references.
CY-2025,CD00107,SR2025-14,True,5,Currently in another process — moving fast.
CY-2025,CD00135,SR2025-20,True,4,Excellent peer references.
CY-2025,CD00135,SR2025-02,True,4,Loved the case study.
CY-2025,CD00135,SR2025-17,True,3,
CY-2025,CD00135,SR2025-10,True,3,Too salesy.
CY-2025,CD00135,SR2025-21,True,3,Open to relocation.
CY-2025,CD00328,SR2025-18,True,4,Compensation expectation aligned.
CY-2025,CD00328,SR2025-13,True,4,Too salesy.
CY-2025,CD00328,SR2025-06,True,3,Too salesy.
CY-2025,CD00328,SR2025-04,True,4,Very practical.
CY-2025,CD00328,SR2025-08,True,3,
CY-2025,CD00328,SR2025-14,True,3,Strong speakers.
CY-2025,CD00328,SR2025-15,True,5,"Strong commercial instinct, less operational depth."
CY-2025,CD00328,SR2025-02,True,4,Good moderation.
CY-2025,CD00328,SR2025-22,True,3,Great insights on AI.
CY-2025,CD00328,SR2025-16,True,4,Very practical.
CY-2024,CD00122,SR2024-15,True,4,Fit for international remit.
CY-2024,CD00122,SR2024-04,True,3,Very practical.
CY-2024,CD00122,SR2024-07,True,5,Lost out at final stage — wants to stay in touch.
CY-2024,CD00122,SR2024-22,True,5,Standout cultural fit for the client.
CY-2024,CD00122,SR2024-03,True,5,Good moderation.
CY-2025,CD00225,SR2025-03,True,5,Loved the case study.
CY-2025,CD00225,SR2025-05,True,4,Very practical.
CY-2025,CD00225,SR2025-09,True,4,Strong speakers.
CY-2025,CD00225,SR2025-18,True,2,Good moderation.
CY-2025,CD00225,SR2025-14,True,2,Standout cultural fit for the client.
CY-2025,CD00225,SR2025-02,True,3,Great insights on AI.
CY-2025,CD00225,SR2025-13,True,3,Loved the case study.
CY-2025,CD00225,SR2025-11,True,5,Standout cultural fit for the client.
CY-2025,CD00225,SR2025-19,True,4,Great insights on AI.
CY-2025,CD00191,SR2025-13,True,4,Loved the case study.
CY-2025,CD00191,SR2025-02,True,5,Standout cultural fit for the client.
CY-2025,CD00191,SR2025-05,True,5,Great insights on AI.
CY-2025,CD00191,SR2025-10,True,2,Excellent peer references.
CY-2025,CD00191,SR2025-18,True,5,Great insights on AI.
CY-2025,CD00191,SR2025-14,True,5,More examples needed.
CY-2025,CD00282,SR2025-10,True,4,Strong speakers.
CY-2025,CD00282,SR2025-09,True,3,Strong speakers.
CY-2025,CD00282,SR2025-14,True,4,Loved the case study.
CY-2025,CD00282,SR2025-07,True,5,More examples needed.
CY-2025,CD00282,SR2025-19,True,5,Too salesy.
CY-2025,CD00282,SR2025-22,True,5,Great insights on AI.
CY-2025,CD00282,SR2025-20,True,4,Very practical.
CY-2025,CD00282,SR2025-16,True,4,Too salesy.
CY-2025,CD00282,SR2025-11,True,3,Too salesy.
CY-2025,CD00282,SR2025-04,True,3,Strong speakers.
CY-2025,CD00160,SR2025-15,True,4,Loved the case study.
CY-2025,CD00160,SR2025-01,True,5,Very practical.
CY-2025,CD00160,SR2025-22,True,4,Strong speakers.
CY-2025,CD00160,SR2025-17,True,4,Loved the case study.
CY-2025,CD00160,SR2025-18,True,5,More examples needed.
CY-2024,CD00332,SR2024-03,True,4,Currently in another process — moving fast.
CY-2024,CD00332,SR2024-13,True,4,Loved the case study.
CY-2024,CD00332,SR2024-14,True,5,Great insights on AI.
CY-2024,CD00332,SR2024-12,True,4,Fit for international remit.
CY-2024,CD00332,SR2024-11,True,3,Good moderation.
CY-2025,CD00273,SR2025-09,True,5,Open to relocation.
CY-2025,CD00273,SR2025-08,True,4,Strong speakers.
CY-2025,CD00273,SR2025-05,True,5,Great insights on AI.
CY-2025,CD00273,SR2025-17,True,3,Strong track record in PE-backed scale-ups.
CY-2025,CD00273,SR2025-14,True,4,Strong speakers.
CY-2025,CD00273,SR2025-19,True,5,Loved the case study.
CY-2025,CD00273,SR2025-15,True,1,Loved the case study.
CY-2025,CD00256,SR2025-21,True,3,More examples needed.
CY-2025,CD00256,SR2025-11,True,4,Too salesy.
CY-2025,CD00256,SR2025-05,True,3,Loved the case study.
CY-2025,CD00256,SR2025-12,True,5,More examples needed.
CY-2024,CD00228,SR2024-19,True,5,Open to relocation.
CY-2024,CD00228,SR2024-22,True,5,Great insights on AI.
CY-2024,CD00228,SR2024-13,True,4,Great insights on AI.
CY-2024,CD00228,SR2024-07,True,3,Loved the case study.
CY-2024,CD00228,SR2024-05,True,5,Great insights on AI.
CY-2024,CD00228,SR2024-11,True,4,Very practical.
CY-2024,CD00228,SR2024-12,True,3,Excellent peer references.
CY-2024,CD00228,SR2024-08,True,4,Fit for international remit.
CY-2024,CD00228,SR2024-06,True,1,Loved the case study.
CY-2025,CD00070,SR2025-19,True,4,More examples needed.
CY-2025,CD00070,SR2025-18,True,3,Too salesy.
CY-2025,CD00070,SR2025-02,True,2,Very practical.
CY-2025,CD00070,SR2025-15,True,4,More examples needed.
CY-2025,CD00070,SR2025-17,True,5,More examples needed.
CY-2025,CD00030,SR2025-17,True,4,Excellent peer references.
CY-2025,CD00030,SR2025-14,True,4,Too salesy.
CY-2025,CD00030,SR2025-12,True,5,Loved the case study.
CY-2025,CD00030,SR2025-07,True,4,Too salesy.
CY-2025,CD00030,SR2025-15,True,4,Loved the case study.
CY-2025,CD00030,SR2025-22,True,5,Great insights on AI.
CY-2024,CD00033,SR2024-08,True,5,Good moderation.
CY-2024,CD00033,SR2024-14,True,5,Very practical.
CY-2024,CD00033,SR2024-15,True,4,Very practical.
CY-2024,CD00033,SR2024-19,True,5,Strong speakers.
CY-2024,CD00033,SR2024-18,True,2,Strong speakers.
CY-2024,CD00033,SR2024-17,True,4,Strong speakers.
CY-2024,CD00033,SR2024-04,True,1,Good moderation.
CY-2024,CD00033,SR2024-12,True,5,Loved the case study.
CY-2025,CD00198,SR2025-02,True,4,Loved the case study.
CY-2025,CD00198,SR2025-01,True,3,Wants equity component.
CY-2025,CD00198,SR2025-08,True,5,More examples needed.
CY-2025,CD00198,SR2025-17,True,1,Lost out at final stage — wants to stay in touch.
CY-2025,CD00198,SR2025-20,True,4,Lost out at final stage — wants to stay in touch.
CY-2025,CD00198,SR2025-10,True,5,Very practical.
CY-2025,CD00198,SR2025-19,True,5,Too salesy.
CY-2025,CD00198,SR2025-14,True,3,More examples needed.
CY-2025,CD00198,SR2025-09,True,2,Strong track record in PE-backed scale-ups.
CY-2025,CD00198,SR2025-03,True,3,Strong speakers.
CY-2025,CD00347,SR2025-12,True,4,Very practical.
CY-2025,CD00347,SR2025-19,True,4,Currently in another process — moving fast.
CY-2025,CD00347,SR2025-06,True,5,Standout cultural fit for the client.
CY-2025,CD00347,SR2025-05,True,4,Loved the case study.
CY-2025,CD00347,SR2025-14,True,4,Loved the case study.
CY-2025,CD00347,SR2025-08,True,3,Standout cultural fit for the client.
CY-2025,CD00347,SR2025-10,True,5,Loved the case study.
CY-2025,CD00347,SR2025-04,True,4,Great insights on AI.
CY-2025,CD00347,SR2025-13,True,5,Very practical.
CY-2024,CD00216,SR2024-07,True,3,Very practical.
CY-2024,CD00216,SR2024-20,True,4,Too salesy.
CY-2024,CD00216,SR2024-13,True,5,More examples needed.
CY-2024,CD00216,SR2024-04,True,5,Compensation expectation aligned.
CY-2024,CD00216,SR2024-18,True,4,Very practical.
CY-2024,CD00115,SR2024-12,True,4,Excellent peer references.
CY-2024,CD00115,SR2024-16,True,4,Strong speakers.
CY-2024,CD00115,SR2024-07,True,2,Very practical.
CY-2024,CD00115,SR2024-18,True,4,Strong track record in PE-backed scale-ups.
CY-2024,CD00115,SR2024-08,True,1,Compensation expectation aligned.
CY-2024,CD00115,SR2024-06,True,5,More examples needed.
CY-2024,CD00115,SR2024-21,True,4,Good moderation.
CY-2024,CD00115,SR2024-19,True,5,Very practical.
CY-2025,CD00239,SR2025-13,True,4,Strong track record in PE-backed scale-ups.
CY-2025,CD00239,SR2025-09,True,2,Compensation expectation aligned.
CY-2025,CD00239,SR2025-22,True,3,Too salesy.
CY-2025,CD00239,SR2025-16,True,5,Too salesy.
CY-2025,CD00239,SR2025-19,True,3,Strong speakers.
CY-2025,CD00239,SR2025-07,True,4,More examples needed.
CY-2025,CD00239,SR2025-05,True,5,Too salesy.
CY-2025,CD00289,SR2025-18,True,5,Very practical.
CY-2025,CD00289,SR2025-08,True,4,Very practical.
CY-2025,CD00289,SR2025-05,True,5,Wants equity component.
CY-2025,CD00289,SR2025-03,True,5,Very practical.
CY-2025,CD00289,SR2025-14,True,4,"Strong commercial instinct, less operational depth."
CY-2025,CD00289,SR2025-09,True,5,More examples needed.
CY-2025,CD00289,SR2025-22,True,3,Loved the case study.
CY-2024,CD00284,SR2024-12,True,5,
CY-2024,CD00284,SR2024-08,True,2,
CY-2024,CD00284,SR2024-01,True,4,Currently in another process — moving fast.
CY-2024,CD00284,SR2024-21,True,4,Compensation expectation aligned.
CY-2024,CD00284,SR2024-18,True,5,Loved the case study.
CY-2024,CD00284,SR2024-15,True,4,More examples needed.
CY-2024,CD00284,SR2024-14,True,5,Great insights on AI.
CY-2024,CD00284,SR2024-20,True,5,"Strong commercial instinct, less operational depth."
CY-2025,CD00250,SR2025-20,True,4,Compensation expectation aligned.
CY-2025,CD00250,SR2025-05,True,4,Good moderation.
CY-2025,CD00250,SR2025-11,True,4,Currently in another process — moving fast.
CY-2025,CD00250,SR2025-15,True,4,Too salesy.
CY-2025,CD00250,SR2025-12,True,3,Strong speakers.
CY-2025,CD00161,SR2025-06,True,5,Too salesy.
CY-2025,CD00161,SR2025-04,True,5,Very practical.
CY-2025,CD00161,SR2025-14,True,2,Very practical.
CY-2025,CD00161,SR2025-20,True,3,Excellent peer references.
CY-2025,CD00161,SR2025-05,True,4,Loved the case study.
CY-2025,CD00161,SR2025-01,True,4,Great insights on AI.
CY-2025,CD00161,SR2025-18,True,3,Strong track record in PE-backed scale-ups.
CY-2025,CD00390,SR2025-06,True,5,"Strong commercial instinct, less operational depth."
CY-2025,CD00390,SR2025-18,True,4,Fit for international remit.
CY-2025,CD00390,SR2025-14,True,3,Strong speakers.
CY-2025,CD00390,SR2025-11,True,4,Very practical.
